model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,nodes
cegb,covtype,8,8,1,0.03125,0.7286025012424459,0.7255234374327685,24
ccp,kin8nm,256,256,8,0.015625,0.06605257365749215,0.06805826396514195,258
ccp,california_housing,1024,1024,4,0.03125,0.6186204080045533,0.6436123456960643,1114
cegb,kr-vs-kp,1024,86,1,0.015625,0.9397496087636933,0.9328125,258
cegb,covtype,1,1,2,0.0625,0.7296631519613432,0.7264442398216914,5
cegb,kr-vs-kp,64,64,1,0.015625,0.9420970266040689,0.9359375,192
cegb,kr-vs-kp,256,3,2,0.125,0.906885758998435,0.89375,15
ccp,covtype,8,8,1,0.5,1.3857056791728541,0.5134807190864263,8
cegb,covtype,128,16,1,0.03125,0.7307453168936058,0.7278727743689922,48
cegb,covtype,128,21,2,0.0078125,0.7365347917101434,0.7336815744860288,147
cegb,covtype,8,8,2,0.0078125,0.7323050973625725,0.7291205906904297,56
cegb,covtype,128,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,kr-vs-kp,64,64,4,0.0,0.971830985915493,0.975,1374
cegb,covtype,8,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,covtype,1,1,4,0.015625,0.7347146892594593,0.730764265982806,31
ccp,covtype,256,256,1,0.0625,1.3857056791728541,0.5134807190864263,256
cegb,covtype,2,2,4,0.0625,0.731192812531599,0.728260027710128,10
ccp,wine,512,512,4,0.015625,1.2464724129309408,0.45076923076923076,3592
cegb,covtype,2,2,1,0.0,0.6674203812748892,0.6648967754705128,6
cegb,covtype,2,1,2,0.25,0.5121307892058888,0.5134807190864263,1
cegb,kr-vs-kp,1024,1024,4,0.0,0.9956964006259781,0.98125,25026
cegb,kr-vs-kp,256,13,4,0.03125,0.9420970266040689,0.9359375,135
ccp,kin8nm,1,1,1,0.25,0.06907644570634451,0.0710960971386598,1
ccp,wine,256,256,4,0.5,1.2802360586551225,0.45076923076923076,1792
ccp,covtype,32,32,1,0.03125,1.3618520315038658,0.6646644234658313,34
ccp,kin8nm,1024,1024,4,0.0078125,0.05984587394193814,0.06158528656045845,1032
cegb,kr-vs-kp,64,1,8,0.25,0.5238654147104851,0.515625,1
cegb,covtype,32,32,1,0.0,0.7317973619271572,0.728784971128112,96
ccp,wine,128,128,4,0.03125,1.2802360586551225,0.45076923076923076,896
cegb,kr-vs-kp,256,26,8,0.0078125,0.980829420970266,0.96875,896
cegb,mushroom,1,1,2,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,1,1,4,0.125,0.9650715494691491,0.9698461538461538,21
cegb,mushroom,1,1,8,0.03125,0.9915371595630097,0.992,41
cegb,mushroom,2,2,1,0.0078125,0.7864286813355901,0.8055384615384615,6
cegb,kr-vs-kp,512,3,4,0.125,0.9420970266040689,0.9359375,29
cegb,kr-vs-kp,512,1,2,0.5,0.5238654147104851,0.515625,1
cegb,covtype,2,2,8,0.015625,0.7750602935829556,0.7719163877008339,122
cegb,covtype,256,1,1,0.125,0.6674203812748892,0.6648967754705128,3
ccp,kin8nm,1024,1024,4,0.0,0.0032066016563576482,0.018316898553496212,28788
ccp,kin8nm,512,512,8,0.25,0.06907644570634451,0.0710960971386598,512
cegb,covtype,32,1,2,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,2,1,4,0.5,0.515156177873519,0.5292307692307693,1
cegb,kr-vs-kp,128,33,2,0.015625,0.9420970266040689,0.9359375,195
cegb,kr-vs-kp,128,128,8,0.0,0.9953051643192489,0.9796875,7658
cegb,kr-vs-kp,128,22,1,0.0625,0.906885758998435,0.89375,66
cegb,mushroom,2,2,8,0.125,0.9907678104323742,0.9901538461538462,54
cegb,kr-vs-kp,256,1,1,0.25,0.5238654147104851,0.515625,1
cegb,covtype,256,9,2,0.03125,0.731192812531599,0.728260027710128,47
cegb,covtype,32,4,4,0.0625,0.731192812531599,0.728260027710128,20
cegb,kr-vs-kp,1024,142,1,0.0078125,0.9397496087636933,0.9328125,426
cegb,covtype,16,1,1,0.125,0.6674203812748892,0.6648967754705128,3
ccp,wine,512,512,8,0.0078125,1.1947004429849775,0.5484615384615384,3616
cegb,covtype,32,12,8,0.015625,0.772493647928504,0.7690162904572171,606
ccp,california_housing,512,512,4,0.25,1.0775424914093958,1.099237091366297,520
ccp,wine,128,128,8,0.0625,1.2802360586551225,0.45076923076923076,896
cegb,covtype,256,17,4,0.0078125,0.7632188705468268,0.7598168721977918,449
cegb,covtype,4,4,2,0.0,0.731192812531599,0.728260027710128,28
cegb,kr-vs-kp,256,9,2,0.0625,0.906885758998435,0.89375,49
cegb,covtype,1,1,1,0.125,0.6674203812748892,0.6648967754705128,3
cegb,mushroom,4,4,1,0.03125,0.7978150484689952,0.819076923076923,12
ccp,wine,128,128,1,0.125,1.2802360586551225,0.45076923076923076,896
cegb,covtype,4,1,4,0.25,0.5121307892058888,0.5134807190864263,1
cegb,kr-vs-kp,256,19,4,0.015625,0.9420970266040689,0.9359375,213
ccp,kin8nm,1,1,1,0.125,0.06907644570634451,0.0710960971386598,1
cegb,kr-vs-kp,1024,1,4,0.5,0.5238654147104851,0.515625,1
cegb,mushroom,4,4,2,0.0078125,0.9106016310201569,0.912,28
cegb,mushroom,1,1,2,0.25,0.9106016310201569,0.912,7
cegb,covtype,16,9,2,0.03125,0.731192812531599,0.728260027710128,47
cegb,covtype,4,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,kr-vs-kp,512,512,1,0.0,0.951095461658842,0.95,1536
cegb,mushroom,1,1,4,0.0625,0.9650715494691491,0.9698461538461538,21
cegb,mushroom,1,1,8,0.015625,0.9915371595630097,0.992,37
cegb,mushroom,2,2,2,0.0,0.9106016310201569,0.912,14
ccp,wine,1024,1024,2,0.25,1.2802360586551225,0.45076923076923076,7168
cegb,kr-vs-kp,512,8,4,0.0625,0.9420970266040689,0.9359375,82
cegb,kr-vs-kp,512,1,2,0.25,0.5238654147104851,0.515625,1
cegb,covtype,16,16,4,0.0078125,0.7633952870964202,0.7598685059766099,428
cegb,covtype,512,1,1,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,4,1,8,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,2,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,mushroom,8,8,1,0.125,0.9016771811047853,0.9083076923076923,24
cegb,mushroom,8,8,2,0.03125,0.9244499153715956,0.9267692307692308,56
cegb,mushroom,8,8,4,0.0078125,0.9783043545160794,0.976,170
cegb,mushroom,16,1,1,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,2,2,8,0.0625,0.9915371595630097,0.992,66
cegb,covtype,64,1,4,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,16,6,2,0.125,0.9106016310201569,0.912,36
cegb,covtype,8,8,1,0.015625,0.7286025012424459,0.7255234374327685,24
ccp,wine,256,256,2,0.25,1.2802360586551225,0.45076923076923076,1792
cegb,covtype,512,1,2,0.125,0.7296631519613432,0.7264442398216914,5
ccp,covtype,512,512,1,0.5,1.3857056791728541,0.5134807190864263,512
cegb,covtype,64,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,covtype,512,9,4,0.03125,0.7360249048533914,0.7335697012985896,97
cegb,kr-vs-kp,1024,1024,2,0.0,0.9917840375586855,0.984375,7130
cegb,covtype,1,1,2,0.03125,0.7296631519613432,0.7264442398216914,7
cegb,covtype,512,1,8,0.125,0.7296631519613432,0.7264442398216914,5
cegb,covtype,512,16,8,0.0078125,0.7883861973412735,0.7843257058767846,966
cegb,covtype,64,64,2,0.0,0.7622937593721292,0.7590251542559142,448
cegb,mushroom,16,16,4,0.03125,0.9783043545160794,0.9833846153846154,250
cegb,covtype,1,1,4,0.0078125,0.7461043138149218,0.7420634579141675,31
cegb,covtype,8,1,8,0.25,0.5121307892058888,0.5134807190864263,1
cegb,covtype,8,8,4,0.0,0.752874836760906,0.7487586379009148,248
lgbm_base,kr-vs-kp,256,256,8,0.0,0.9956964006259781,0.9796875,15002
cegb,mushroom,4,4,1,0.015625,0.7978150484689952,0.819076923076923,12
lgbm_quant,kr-vs-kp,256,256,8,0.0,0.9953051643192489,0.9796875,15002
cegb,covtype,2,1,1,0.5,0.5121307892058888,0.5134807190864263,1
cegb,covtype,2,1,2,0.125,0.7296631519613432,0.7264442398216914,5
cegb,covtype,2,2,4,0.03125,0.7366552713049876,0.7333717718131202,36
ccp,california_housing,1024,1024,1,0.03125,0.6481588438994537,0.6724471404772713,1088
ccp,kin8nm,1,1,1,0.0625,0.06907644570634451,0.0710960971386598,1
cegb,mushroom,16,16,8,0.0078125,0.9975380827819664,0.9975384615384615,488
cegb,kr-vs-kp,1024,1,4,0.25,0.5238654147104851,0.515625,1
ccp,california_housing,1024,1024,2,0.015625,0.5023518365287484,0.5293984790290079,1168
cegb,mushroom,4,4,4,0.0,0.9783043545160794,0.976,100
cegb,covtype,32,1,1,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,1,1,2,0.125,0.9106016310201569,0.912,7
cegb,covtype,128,28,1,0.015625,0.7317973619271572,0.728784971128112,84
cegb,covtype,128,1,8,0.25,0.5121307892058888,0.5134807190864263,1
ccp,covtype,64,64,4,0.25,1.3857056791728541,0.5134807190864263,64
cegb,mushroom,1,1,8,0.0078125,0.9915371595630097,0.992,39
cegb,mushroom,1,1,4,0.03125,0.9796891829512233,0.9778461538461538,25
cegb,mushroom,2,1,2,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,2,2,8,0.0078125,0.7766544967933064,0.7732072321712865,122
cegb,mushroom,32,1,2,0.5,0.515156177873519,0.5292307692307693,1
ccp,covtype,8,8,1,0.25,1.3857056791728541,0.5134807190864263,8
cegb,covtype,32,1,2,0.125,0.7296631519613432,0.7264442398216914,5
cegb,mushroom,32,6,4,0.125,0.9706108632097246,0.9698461538461538,88
cegb,mushroom,4,2,8,0.25,0.9604554546853362,0.9661538461538461,30
cegb,mushroom,2,2,4,0.125,0.9752269579935374,0.9735384615384616,40
cegb,covtype,16,5,1,0.0625,0.7286025012424459,0.7255234374327685,15
cegb,covtype,32,9,4,0.03125,0.7360249048533914,0.7335697012985896,97
cegb,mushroom,2,2,8,0.03125,0.9915371595630097,0.992,64
cegb,mushroom,8,8,2,0.015625,0.9244499153715956,0.9267692307692308,56
cegb,mushroom,8,8,8,0.0,0.99523003539006,0.9969230769230769,434
cegb,mushroom,16,3,1,0.25,0.7864286813355901,0.8055384615384615,9
cegb,mushroom,8,8,1,0.0625,0.9016771811047853,0.9083076923076923,24
cegb,covtype,4,1,2,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,16,12,2,0.0625,0.9699953839052162,0.976,84
cegb,covtype,1,1,1,0.0625,0.6674203812748892,0.6648967754705128,3
lgbm_base,kr-vs-kp,256,256,4,0.0,0.9913928012519562,0.9828125,5758
lgbm_quant,kr-vs-kp,256,256,4,0.0,0.9913928012519562,0.9828125,5758
ccp,wine,128,128,1,0.0625,1.2802360586551225,0.45076923076923076,896
cegb,covtype,32,16,8,0.0078125,0.7883861973412735,0.7843257058767846,966
cegb,mushroom,32,17,8,0.03125,0.9838436682566549,0.9858461538461538,361
cegb,covtype,4,1,4,0.125,0.7296631519613432,0.7264442398216914,5
cegb,mushroom,16,16,4,0.015625,0.9893829819972303,0.9907692307692307,282
cegb,mushroom,4,4,1,0.0078125,0.7978150484689952,0.819076923076923,12
cegb,covtype,128,128,4,0.0,0.8034052696914217,0.7990585440995499,3898
lgbm_base,kr-vs-kp,128,128,8,0.0,0.9953051643192489,0.9796875,7270
lgbm_quant,kr-vs-kp,128,128,8,0.0,0.9953051643192489,0.9796875,7270
ccp,wine,64,64,8,0.25,1.2802360586551225,0.45076923076923076,448
ccp,kin8nm,1,1,1,0.03125,0.06907644570634451,0.0710960971386598,1
cegb,mushroom,32,32,1,0.0,0.968148945991691,0.9723076923076923,96
cegb,mushroom,64,64,1,0.0078125,0.9746114786890291,0.976,192
cegb,covtype,4,4,8,0.03125,0.7414680008347515,0.7379413612385223,76
cegb,covtype,256,5,1,0.0625,0.7286025012424459,0.7255234374327685,15
cegb,mushroom,64,1,4,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,16,14,2,0.015625,0.734611421035307,0.731280603770987,94
cegb,mushroom,1,1,2,0.0625,0.9106016310201569,0.912,7
cegb,covtype,1024,1,2,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,4,1,4,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,1024,1,4,0.125,0.7296631519613432,0.7264442398216914,5
cegb,covtype,256,14,2,0.015625,0.734611421035307,0.731280603770987,94
ccp,wine,512,512,1,0.015625,1.2464724129309408,0.45076923076923076,3592
cegb,mushroom,2,2,1,0.0,0.7864286813355901,0.8055384615384615,6
cegb,mushroom,1,1,4,0.015625,0.9796891829512233,0.9778461538461538,25
cegb,mushroom,2,2,2,0.25,0.9106016310201569,0.912,12
cegb,mushroom,32,2,2,0.25,0.9106016310201569,0.912,12
cegb,mushroom,64,6,8,0.125,0.9838436682566549,0.9858461538461538,106
cegb,mushroom,32,12,4,0.0625,0.9706108632097246,0.9698461538461538,174
cegb,mushroom,4,4,8,0.125,0.9838436682566549,0.9858461538461538,88
cegb,mushroom,2,2,4,0.0625,0.9752269579935374,0.9735384615384616,42
cegb,covtype,8,8,1,0.0078125,0.7286025012424459,0.7255234374327685,24
cegb,covtype,1024,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,8,8,2,0.0078125,0.9244499153715956,0.9267692307692308,56
cegb,mushroom,2,2,8,0.015625,0.9915371595630097,0.992,60
cegb,covtype,16,16,8,0.0,0.7939304101254494,0.7907885338588505,976
cegb,mushroom,16,14,1,0.125,0.9589167564240653,0.96,42
cegb,covtype,1,1,2,0.015625,0.7296631519613432,0.7264442398216914,7
cegb,mushroom,8,1,8,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,1024,9,8,0.03125,0.7399103717871212,0.736788206844918,155
cegb,mushroom,8,8,1,0.03125,0.9016771811047853,0.9083076923076923,24
cegb,covtype,1024,1,8,0.125,0.7296631519613432,0.7264442398216914,5
cegb,mushroom,16,16,2,0.03125,0.9718418218187413,0.976,112
cegb,covtype,64,1,4,0.125,0.7296631519613432,0.7264442398216914,5
cegb,covtype,8,1,4,0.5,0.5121307892058888,0.5134807190864263,1
cegb,covtype,64,9,8,0.03125,0.7399103717871212,0.736788206844918,155
cegb,covtype,1,1,8,0.0,0.7644129093885875,0.7615035756391831,61
cegb,mushroom,128,52,1,0.03125,0.968148945991691,0.9723076923076923,156
lgbm_base,kr-vs-kp,256,256,1,0.0,0.9432707355242567,0.9359375,768
lgbm_quant,kr-vs-kp,256,256,1,0.0,0.9432707355242567,0.9359375,768
cegb,mushroom,32,23,8,0.015625,0.9926142483458994,0.9926153846153846,549
cegb,covtype,2,1,1,0.25,0.5121307892058888,0.5134807190864263,1
cegb,covtype,8,1,8,0.125,0.7296631519613432,0.7264442398216914,5
cegb,covtype,2,2,2,0.0625,0.731192812531599,0.728260027710128,10
lgbm_base,kr-vs-kp,256,256,2,0.0,0.9710485133020345,0.9734375,1788
cegb,covtype,2,2,4,0.015625,0.7466851975757784,0.7426830632599847,58
lgbm_quant,kr-vs-kp,256,256,2,0.0,0.9710485133020345,0.9734375,1788
cegb,covtype,64,1,2,0.5,0.5121307892058888,0.5134807190864263,1
ccp,wine,128,128,4,0.015625,1.2464724129309404,0.45076923076923076,904
cegb,mushroom,16,16,4,0.0078125,0.9926142483458994,0.9926153846153846,310
cegb,covtype,1024,16,8,0.0078125,0.7883861973412735,0.7843257058767846,966
cegb,mushroom,4,4,2,0.0,0.9106016310201569,0.912,28
cegb,mushroom,128,41,2,0.0078125,0.9876904139098323,0.9876923076923076,269
ccp,wine,512,512,2,0.015625,1.2464724129309408,0.45076923076923076,3592
cegb,mushroom,128,1,8,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,32,1,1,0.5,0.515156177873519,0.5292307692307693,1
ccp,kin8nm,256,256,8,0.0078125,0.05984587394193814,0.06158528656045845,264
ccp,kin8nm,1,1,1,0.015625,0.06605257365749215,0.06805826396514195,3
cegb,mushroom,64,64,2,0.0,0.992152638867518,0.992,446
cegb,covtype,32,1,1,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,64,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,covtype,4,4,1,0.0,0.6674203812748892,0.6648967754705128,12
cegb,mushroom,1,1,2,0.03125,0.9106016310201569,0.912,7
cegb,mushroom,4,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,mushroom,2,1,1,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,1,1,4,0.0078125,0.9783043545160794,0.976,25
cegb,mushroom,2,2,2,0.125,0.9106016310201569,0.912,14
cegb,covtype,32,4,2,0.0625,0.731192812531599,0.728260027710128,20
cegb,mushroom,32,6,2,0.125,0.9106016310201569,0.912,36
cegb,covtype,16,16,1,0.03125,0.7307453168936058,0.7278727743689922,48
cegb,covtype,128,1,8,0.125,0.7296631519613432,0.7264442398216914,5
cegb,mushroom,64,11,8,0.0625,0.9838436682566549,0.9858461538461538,219
cegb,covtype,1,1,1,0.03125,0.6674203812748892,0.6648967754705128,3
cegb,covtype,32,12,4,0.015625,0.7506136929362384,0.7470375119403113,260
cegb,covtype,4,1,2,0.25,0.5121307892058888,0.5134807190864263,1
cegb,covtype,128,52,1,0.0078125,0.7331226374704448,0.7304974914589124,156
cegb,mushroom,4,4,8,0.0625,0.9883058932143407,0.9901538461538462,104
ccp,covtype,16,16,4,0.125,1.3857056791728541,0.5134807190864263,16
cegb,mushroom,8,8,4,0.0,0.9783043545160794,0.976,198
cegb,mushroom,2,2,4,0.03125,0.9796891829512233,0.9778461538461538,42
cegb,mushroom,32,17,4,0.03125,0.9783043545160794,0.9833846153846154,257
cegb,mushroom,2,2,8,0.0078125,0.9915371595630097,0.992,80
cegb,mushroom,8,8,1,0.015625,0.9016771811047853,0.9083076923076923,24
cegb,mushroom,8,2,8,0.25,0.9604554546853362,0.9661538461538461,30
cegb,mushroom,16,16,1,0.0625,0.9589167564240653,0.96,48
cegb,mushroom,16,16,2,0.015625,0.9718418218187413,0.976,112
ccp,covtype,32,32,1,0.015625,1.3000523069791978,0.7269433663502664,42
cegb,covtype,4,4,4,0.0625,0.731192812531599,0.728260027710128,20
ccp,covtype,32,32,2,0.0078125,1.19389872661908,0.7284665628254003,62
cegb,covtype,512,1,1,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,32,30,8,0.0078125,0.9986151715648561,0.9981538461538462,734
cegb,mushroom,128,84,1,0.015625,0.9746114786890291,0.976,252
cegb,covtype,64,64,1,0.0,0.7348868029663798,0.7320378991936525,192
cegb,mushroom,16,16,8,0.0,0.9963071241729496,0.9975384615384615,894
cegb,mushroom,1,1,1,0.0,0.7864286813355901,0.8055384615384615,3
cegb,covtype,4,4,8,0.015625,0.7778872612191244,0.774523893531148,244
cegb,mushroom,4,1,2,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,512,4,2,0.0625,0.731192812531599,0.728260027710128,20
cegb,mushroom,128,128,4,0.0,1.0,1.0,3370
cegb,mushroom,32,3,1,0.25,0.7864286813355901,0.8055384615384615,9
cegb,mushroom,128,2,8,0.25,0.9604554546853362,0.9661538461538461,30
cegb,covtype,16,16,2,0.0078125,0.7346286324059991,0.7314010825882292,112
cegb,covtype,512,12,4,0.015625,0.7506136929362384,0.7470375119403113,260
ccp,kin8nm,1,1,1,0.0078125,0.06605257365749215,0.06805826396514195,3
cegb,mushroom,64,1,2,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,128,1,4,0.5,0.5121307892058888,0.5134807190864263,1
cegb,covtype,512,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,mushroom,64,6,4,0.125,0.9706108632097246,0.9698461538461538,88
cegb,mushroom,1,1,2,0.015625,0.9106016310201569,0.912,7
cegb,mushroom,4,4,4,0.125,0.9706108632097246,0.9698461538461538,70
cegb,mushroom,2,2,1,0.25,0.7864286813355901,0.8055384615384615,6
cegb,mushroom,1,1,8,0.0,0.9944606862594245,0.9950769230769231,55
cegb,mushroom,32,12,2,0.0625,0.9699953839052162,0.976,84
cegb,mushroom,2,2,2,0.0625,0.9106016310201569,0.912,14
cegb,covtype,8,8,2,0.0,0.7323050973625725,0.7291205906904297,56
cegb,covtype,1,1,2,0.0078125,0.7296631519613432,0.7264442398216914,7
ccp,wine,256,256,2,0.125,1.2802360586551225,0.45076923076923076,1792
cegb,covtype,16,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,covtype,256,256,8,0.0,0.8730489297754561,0.8662771184909167,15616
cegb,mushroom,64,17,8,0.03125,0.9838436682566549,0.9858461538461538,361
cegb,mushroom,4,4,8,0.03125,0.9883058932143407,0.9901538461538462,106
cegb,mushroom,8,1,4,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,32,23,4,0.015625,0.9918448992152639,0.9907692307692307,359
cegb,covtype,8,1,4,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,2,2,4,0.015625,0.9796891829512233,0.9778461538461538,42
cegb,covtype,1,1,8,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,8,8,1,0.0078125,0.9016771811047853,0.9083076923076923,24
cegb,mushroom,4,4,1,0.0,0.7978150484689952,0.819076923076923,12
cegb,mushroom,16,16,1,0.03125,0.9589167564240653,0.96,48
cegb,mushroom,8,6,8,0.125,0.9838436682566549,0.9858461538461538,106
ccp,kin8nm,512,512,1,0.0,0.036966089767628454,0.040288667271251306,1536
cegb,covtype,2,1,1,0.125,0.6674203812748892,0.6648967754705128,3
cegb,mushroom,16,16,2,0.0078125,0.9718418218187413,0.976,112
cegb,covtype,2,2,4,0.0078125,0.7548154188064344,0.7511079748371384,62
cegb,covtype,256,16,1,0.03125,0.7307453168936058,0.7278727743689922,48
cegb,covtype,8,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,covtype,2,2,2,0.03125,0.731192812531599,0.728260027710128,12
cegb,covtype,64,4,4,0.0625,0.731192812531599,0.728260027710128,20
ccp,covtype,32,32,4,0.015625,1.2654039979264047,0.728285844599537,46
cegb,covtype,256,21,2,0.0078125,0.7365347917101434,0.7336815744860288,147
ccp,california_housing,1024,1024,1,0.015625,0.5558978951992264,0.5804537955588424,1132
cegb,mushroom,64,64,1,0.0,0.9746114786890291,0.976,192
cegb,mushroom,16,1,8,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,64,12,8,0.015625,0.772493647928504,0.7690162904572171,606
cegb,mushroom,128,123,1,0.0078125,0.9787659639944607,0.9815384615384616,369
cegb,covtype,64,1,2,0.25,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,1,1,1,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,4,2,2,0.25,0.9106016310201569,0.912,12
cegb,mushroom,128,1,4,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,4,1,1,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,32,14,1,0.125,0.9589167564240653,0.96,42
cegb,mushroom,128,6,8,0.125,0.9838436682566549,0.9858461538461538,106
ccp,kin8nm,1,1,2,0.0,0.06516014767748017,0.06731441669703651,7
cegb,covtype,32,1,1,0.125,0.6674203812748892,0.6648967754705128,3
cegb,mushroom,64,2,2,0.25,0.9106016310201569,0.912,12
cegb,mushroom,64,12,4,0.0625,0.9706108632097246,0.9698461538461538,174
cegb,mushroom,1,1,2,0.0078125,0.9106016310201569,0.912,7
cegb,mushroom,4,4,4,0.0625,0.9752269579935374,0.9735384615384616,72
cegb,mushroom,2,2,1,0.125,0.7864286813355901,0.8055384615384615,6
ccp,wine,256,256,4,0.25,1.2802360586551225,0.45076923076923076,1792
cegb,covtype,16,16,1,0.015625,0.7307453168936058,0.7278727743689922,48
cegb,mushroom,1,1,8,0.5,0.515156177873519,0.5292307692307693,1
cegb,covtype,32,9,2,0.03125,0.731192812531599,0.728260027710128,47
cegb,covtype,1,1,1,0.015625,0.6674203812748892,0.6648967754705128,3
cegb,mushroom,32,18,2,0.03125,0.9724573011232497,0.9772307692307692,126
cegb,mushroom,2,2,2,0.03125,0.9106016310201569,0.912,14
cegb,covtype,4,1,2,0.125,0.7296631519613432,0.7264442398216914,5
cegb,mushroom,64,23,8,0.015625,0.9926142483458994,0.9926153846153846,549
cegb,covtype,32,17,4,0.0078125,0.7632188705468268,0.7598168721977918,449
cegb,mushroom,4,4,8,0.015625,0.9883058932143407,0.9901538461538462,106
cegb,mushroom,8,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,mushroom,32,29,4,0.0078125,0.9955377750423142,0.9932307692307693,461
cegb,mushroom,2,2,4,0.0078125,0.9783043545160794,0.976,46
cegb,mushroom,8,8,2,0.0,0.9244499153715956,0.9267692307692308,56
cegb,covtype,4,4,4,0.03125,0.7327741072139309,0.7303253788628521,46
cegb,mushroom,4,1,1,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,16,16,1,0.015625,0.9589167564240653,0.96,48
cegb,mushroom,8,8,8,0.0625,0.9838436682566549,0.9858461538461538,186
cegb,covtype,128,4,8,0.0625,0.731192812531599,0.728260027710128,20
cegb,mushroom,16,16,4,0.0,0.9926142483458994,0.9926153846153846,408
cegb,mushroom,256,14,1,0.125,0.9589167564240653,0.96,42
cegb,covtype,4,4,8,0.0078125,0.7828032589730406,0.779523764446701,244
ccp,kin8nm,1024,1024,4,0.5,0.06907644570634451,0.0710960971386598,1024
cegb,mushroom,64,1,1,0.5,0.515156177873519,0.5292307692307693,1
cegb,mushroom,128,128,2,0.0,0.9992306508693645,0.9981538461538462,894
cegb,mushroom,16,2,8,0.25,0.9604554546853362,0.9661538461538461,30
cegb,covtype,64,1,1,0.5,0.5121307892058888,0.5134807190864263,1
cegb,mushroom,1,1,1,0.25,0.7864286813355901,0.8055384615384615,3
ccp,wine,128,128,8,0.03125,1.2802360586551225,0.45076923076923076,896
cegb,mushroom,4,4,2,0.125,0.9106016310201569,0.912,26
cegb,mushroom,128,2,4,0.25,0.9604554546853362,0.9661538461538461,30
cegb,covtype,16,16,4,0.0,0.7668052899147823,0.7636635887197405,496
cegb,mushroom,32,30,1,0.0625,0.9603015848592091,0.9643076923076923,90
cegb,mushroom,128,11,8,0.0625,0.9838436682566549,0.9858461538461538,219
cegb,mushroom,256,18,2,0.03125,0.9724573011232497,0.9772307692307692,126
cegb,mushroom,64,6,2,0.125,0.9106016310201569,0.912,36
cegb,covtype,128,128,2,0.0,0.7720784236105583,0.7687667271929296,896
cegb,mushroom,64,17,4,0.03125,0.9783043545160794,0.9833846153846154,257
