no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
394.0,1024.0,7.0,31.0,3113.0,2856.0,112078.0,406528.0,0.9736842105263158,0.0,0.015625
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.03125
2.0,2.0,5.0,8.0,24.0,15.0,1079.0,2144.0,0.6228070175438597,0.0,0.03125
2.0,2.0,7.0,8.0,24.0,15.0,1751.0,2144.0,0.6228070175438597,0.0,0.03125
4.0,4.0,3.0,11.0,37.0,24.0,1382.0,3328.0,0.8947368421052632,0.0,0.03125
4.0,4.0,5.0,14.0,51.0,32.0,2096.0,4608.0,0.8947368421052632,0.0,0.03125
4.0,4.0,7.0,14.0,51.0,32.0,2960.0,4608.0,0.8947368421052632,0.0,0.03125
8.0,8.0,3.0,14.0,76.0,48.0,2733.0,6656.0,0.956140350877193,0.0,0.03125
8.0,8.0,5.0,17.0,106.0,67.0,4050.0,9696.0,0.956140350877193,0.0,0.03125
8.0,8.0,7.0,17.0,107.0,68.0,5139.0,9856.0,0.956140350877193,0.0,0.03125
16.0,16.0,3.0,18.0,150.0,101.0,5285.0,14112.0,0.9649122807017544,0.0,0.03125
16.0,16.0,5.0,22.0,207.0,143.0,7614.0,20832.0,0.956140350877193,0.0,0.03125
16.0,16.0,7.0,23.0,224.0,152.0,9464.0,22272.0,0.956140350877193,0.0,0.03125
32.0,32.0,3.0,21.0,294.0,209.0,10254.0,29344.0,0.956140350877193,0.0,0.03125
32.0,32.0,5.0,30.0,448.0,323.0,16138.0,47584.0,0.9649122807017544,0.0,0.03125
32.0,32.0,7.0,28.0,498.0,357.0,19208.0,53024.0,0.9649122807017544,0.0,0.03125
64.0,64.0,3.0,26.0,571.0,430.0,19879.0,60608.0,0.956140350877193,0.0,0.03125
64.0,64.0,5.0,31.0,936.0,728.0,33295.0,108288.0,0.9649122807017544,0.0,0.03125
64.0,64.0,7.0,30.0,1061.0,849.0,39167.0,127648.0,0.9649122807017544,0.0,0.03125
128.0,128.0,3.0,28.0,1017.0,854.0,35572.0,120256.0,0.956140350877193,0.0,0.03125
