no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
19.0,5.0,25.0,523.0,335.0,26824.0,35920.0,0.0,0.0,0.779480736297686,512.0,1.0
19.0,7.0,30.0,882.0,584.0,69118.0,63808.0,0.0,0.0,0.7946266447509961,512.0,1.0
29.0,3.0,17.0,296.0,197.0,13006.0,19664.0,0.0,0.0,0.7616326600862284,512.0,1.0
29.0,5.0,29.0,712.0,470.0,37951.0,50240.0,0.0,0.0,0.7838179737184066,512.0,1.0
29.0,7.0,33.0,1094.0,751.0,99518.0,81712.0,0.0,0.0,0.7978623615569306,512.0,1.0
39.0,3.0,19.0,374.0,252.0,16693.0,25024.0,0.0,0.0,0.7685171639286421,512.0,1.0
39.0,5.0,33.0,859.0,581.0,50060.0,61872.0,0.0,0.0,0.7873979157164617,512.0,1.0
34.0,7.0,36.0,1129.0,777.0,110904.0,84224.0,0.0,0.0,0.7978623615569306,512.0,1.0
49.0,3.0,21.0,446.0,304.0,20541.0,30048.0,0.0,0.0,0.770961162792699,512.0,1.0
40.0,5.0,34.0,869.0,588.0,50889.0,62576.0,0.0,0.0,0.7876646902403552,512.0,1.0
34.0,7.0,36.0,1129.0,777.0,110904.0,84224.0,0.0,0.0,0.7978623615569306,512.0,1.0
74.0,3.0,27.0,624.0,436.0,29452.0,42832.0,0.0,0.0,0.7757631042227825,512.0,1.0
40.0,5.0,34.0,869.0,588.0,50889.0,62576.0,0.0,0.0,0.7876646902403552,512.0,1.0
34.0,7.0,36.0,1129.0,777.0,110904.0,84224.0,0.0,0.0,0.7978623615569306,512.0,1.0
74.0,3.0,27.0,624.0,436.0,29452.0,42832.0,0.0,0.0,0.7757631042227825,512.0,1.0
40.0,5.0,34.0,869.0,588.0,50889.0,62576.0,0.0,0.0,0.7876646902403552,512.0,1.0
34.0,7.0,36.0,1129.0,777.0,110904.0,84224.0,0.0,0.0,0.7978623615569306,512.0,1.0
4.0,3.0,8.0,59.0,34.0,2358.0,3408.0,0.0,0.0,0.7316850683717288,1024.0,1.0
