model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
cegb,covtype,256,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,256,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,256,4,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,covtype,256,1,4,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,2,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3,0.6657774144274005
cegb,covtype,2,2,4,0.0078125,0.7478557495553728,0.7475957918289193,0.7462888221474488,60,0.7475957918289193
cegb,covtype,256,1,2,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,256,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,256,9,8,0.03125,0.7356045973494483,0.7344721499107162,0.7344646867981033,119,0.7344721499107162
cegb,covtype,4,1,1,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,2,2,2,0.03125,0.7305917844370924,0.7293948064800672,0.729284097656687,12,0.7293948064800672
cegb,covtype,4,4,4,0.03125,0.7328101394121359,0.7319549923624706,0.7319346316360162,46,0.7319549923624706
cegb,covtype,256,13,8,0.015625,0.7698122047771127,0.7691099589079409,0.7687667271929296,641,0.7691099589079409
cegb,covtype,256,16,8,0.0078125,0.7865048478705705,0.7851380133818119,0.7851088181888591,942,0.7851380133818119
cegb,covtype,8,1,4,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,4,4,8,0.0078125,0.7804258859077088,0.7804909532927433,0.7786373845769903,244,0.7804909532927433
cegb,covtype,8,8,8,0.03125,0.7351408464171655,0.7336976398958714,0.7339225321205133,96,0.7336976398958714
cegb,covtype,4,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,128,128,2,0.0,0.7713636189784093,0.7693681289128891,0.7696703183222464,896,0.7693681289128891
cegb,covtype,128,128,1,0.0,0.7480971868964067,0.7471870226544179,0.7470289063105083,384,0.7471870226544179
cegb,covtype,1,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,8,1,2,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,16,16,1,0.0078125,0.7305917844370924,0.7293948064800672,0.729284097656687,48,0.7293948064800672
cegb,covtype,16,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,16,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,1,1,1,0.0,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,covtype,512,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,512,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,covtype,512,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,512,4,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,mushroom,1,1,2,0.25,0.910753975038468,0.9323076923076924,0.9027692307692308,7,0.9323076923076924
cegb,covtype,512,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,512,9,8,0.03125,0.7356045973494483,0.7344721499107162,0.7344646867981033,119,0.7344721499107162
cegb,covtype,32,16,1,0.03125,0.7305917844370924,0.7293948064800672,0.729284097656687,48,0.7293948064800672
cegb,covtype,512,13,8,0.015625,0.7698122047771127,0.7691099589079409,0.7687667271929296,641,0.7691099589079409
cegb,covtype,32,22,2,0.0078125,0.7351480178233348,0.734364579075321,0.7340688278271645,152,0.734364579075321
cegb,covtype,512,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,512,16,8,0.0078125,0.7865048478705705,0.7851380133818119,0.7851088181888591,942,0.7851380133818119
cegb,covtype,64,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,64,4,2,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,mushroom,1,1,1,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,mushroom,1,1,4,0.0625,0.9646093349290475,0.9738461538461538,0.968,21,0.9738461538461538
cegb,covtype,1,1,1,0.015625,0.6685997590407528,0.6657774144274005,0.668012013459205,3,0.6657774144274005
cegb,covtype,64,13,4,0.015625,0.7483003767378708,0.7475097351606033,0.74734731461322,237,0.7475097351606033
cegb,covtype,32,32,8,0.0,0.8060947390564341,0.804285622082141,0.8049534005146166,1952,0.804285622082141
cegb,covtype,1,1,4,0.0,0.7368309078044023,0.7353542307609561,0.73582437630698,31,0.7353542307609561
cegb,mushroom,1,1,2,0.125,0.910753975038468,0.9323076923076924,0.9027692307692308,7,0.9323076923076924
cegb,mushroom,1,1,8,0.015625,0.988374081039494,0.9876923076923076,0.9901538461538462,29,0.9876923076923076
cegb,mushroom,2,2,2,0.0,0.910753975038468,0.9323076923076924,0.9027692307692308,14,0.9323076923076924
cegb,covtype,2,2,1,0.0625,0.6685997590407528,0.6657774144274005,0.668012013459205,6,0.6657774144274005
cegb,mushroom,2,2,8,0.0625,0.9989741836211318,1.0,0.9987692307692309,64,1.0
cegb,mushroom,4,4,1,0.015625,0.8025303470678748,0.816923076923077,0.7944615384615384,12,0.816923076923077
cegb,mushroom,4,4,4,0.0,0.9738416823388614,0.98,0.9766153846153848,90,0.98
cegb,mushroom,2,2,4,0.25,0.960677038810053,0.9723076923076924,0.9606153846153846,30,0.9723076923076924
cegb,covtype,2,2,8,0.0,0.7744066856629248,0.7730470514834018,0.7720454721478791,122,0.7730470514834018
cegb,covtype,2,2,2,0.015625,0.7305917844370924,0.7293948064800672,0.729284097656687,14,0.7293948064800672
cegb,covtype,128,1,4,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,4,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,2,8,0.25,0.960677038810053,0.9723076923076924,0.9606153846153846,30,0.9723076923076924
cegb,covtype,8,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,covtype,4,4,4,0.015625,0.7506000076495,0.7495105526989523,0.7494298770255501,110,0.7495105526989523
cegb,covtype,1,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,8,8,1,0.0,0.7292746361706604,0.7283621264602741,0.728277238969734,24,0.7283621264602741
cegb,mushroom,1,1,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,mushroom,1,1,4,0.03125,0.9692255086339544,0.9769230769230768,0.9723076923076924,21,0.9769230769230768
cegb,covtype,4,4,2,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,covtype,8,8,8,0.015625,0.775370044558337,0.7742733590069061,0.7749972031703141,488,0.7742733590069061
cegb,mushroom,1,1,2,0.0625,0.910753975038468,0.9323076923076924,0.9027692307692308,7,0.9323076923076924
cegb,mushroom,1,1,8,0.0078125,0.994528979312703,0.9984615384615384,0.9932307692307693,35,0.9984615384615384
cegb,covtype,8,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,2,1,2,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,covtype,16,16,2,0.0,0.7342468111147233,0.7338482390654246,0.7333459549237111,112,0.7338482390654246
cegb,mushroom,2,2,8,0.03125,0.9928192853479229,0.9892307692307692,0.9956923076923077,62,0.9892307692307692
cegb,mushroom,4,4,1,0.0078125,0.8025303470678748,0.816923076923077,0.7944615384615384,12,0.816923076923077
cegb,mushroom,2,2,4,0.125,0.9731578047529492,0.9784615384615384,0.9796923076923076,44,0.9784615384615384
cegb,covtype,16,4,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,mushroom,4,1,4,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,covtype,16,1,4,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,256,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,covtype,128,1,1,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,128,1,2,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,4,8,0.125,0.9842708155240212,0.9846153846153848,0.984,90,0.9846153846153848
cegb,mushroom,1,1,1,0.125,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,covtype,256,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,512,512,1,0.0,0.769996270868792,0.7680342505539898,0.7697133464712616,1536,0.7680342505539898
cegb,mushroom,1,1,4,0.015625,0.977773978457856,0.9815384615384616,0.984,21,0.9815384615384616
cegb,covtype,32,28,1,0.015625,0.7314547436461342,0.7298896323228846,0.7301446606369887,84,0.7298896323228846
cegb,mushroom,1,1,2,0.03125,0.910753975038468,0.9323076923076924,0.9027692307692308,7,0.9323076923076924
cegb,mushroom,2,2,1,0.0,0.7898786117285006,0.8123076923076923,0.7827692307692308,6,0.8123076923076923
cegb,mushroom,2,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12,0.8507692307692307
cegb,mushroom,2,2,8,0.015625,0.988886989228928,0.9876923076923076,0.9883076923076924,52,0.9876923076923076
cegb,mushroom,4,4,2,0.0,0.910753975038468,0.9323076923076924,0.9027692307692308,28,0.9323076923076924
cegb,mushroom,4,2,4,0.25,0.960677038810053,0.9723076923076924,0.9606153846153846,30,0.9723076923076924
cegb,covtype,64,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3,0.6657774144274005
cegb,mushroom,2,2,4,0.0625,0.9731578047529492,0.9784615384615384,0.9796923076923076,46,0.9784615384615384
cegb,covtype,32,32,4,0.0,0.779986039662657,0.7790279899313698,0.7788783422114748,992,0.7790279899313698
cegb,covtype,1024,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,4,8,0.0625,0.9842708155240212,0.9846153846153848,0.984,102,0.9846153846153848
cegb,covtype,256,256,1,0.0,0.7634941959419403,0.7616660570985995,0.7627599975904237,768,0.7616660570985995
cegb,covtype,1,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,1,1,1,0.0078125,0.6685997590407528,0.6657774144274005,0.668012013459205,3,0.6657774144274005
cegb,covtype,64,9,2,0.03125,0.7325352355089786,0.7316537940233644,0.7316764627419258,49,0.7316537940233644
cegb,mushroom,1,1,1,0.0625,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,covtype,32,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,256,256,8,0.0,0.8730135204910979,0.8686344958154945,0.8687727511337917,15616,0.8686344958154945
cegb,covtype,2,2,1,0.03125,0.6685997590407528,0.6657774144274005,0.668012013459205,6,0.6657774144274005
cegb,mushroom,1,1,4,0.0078125,0.9733287741494272,0.98,0.9784615384615384,19,0.98
cegb,mushroom,1,1,2,0.015625,0.910753975038468,0.9323076923076924,0.9027692307692308,7,0.9323076923076924
cegb,covtype,2,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,64,17,4,0.0078125,0.7675866783958999,0.7670445988683549,0.7668648830064628,463,0.7670445988683549
cegb,covtype,4,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3,0.6657774144274005
cegb,covtype,2,2,2,0.0078125,0.7305917844370924,0.7293948064800672,0.729284097656687,14,0.7293948064800672
cegb,mushroom,2,1,1,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,mushroom,2,2,2,0.125,0.910753975038468,0.9323076923076924,0.9027692307692308,14,0.9323076923076924
cegb,covtype,8,8,4,0.03125,0.7348587711078388,0.733202814053054,0.7338622927118921,94,0.733202814053054
cegb,covtype,1,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,mushroom,2,2,8,0.0078125,0.988374081039494,0.9876923076923076,0.9901538461538462,60,0.9876923076923076
cegb,covtype,8,1,1,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,4,4,4,0.0078125,0.7467489625365742,0.7450786342806738,0.7454282591671472,120,0.7450786342806738
cegb,covtype,1024,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,1,2,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,mushroom,4,4,4,0.125,0.9692255086339544,0.9769230769230768,0.9723076923076924,74,0.9769230769230768
cegb,mushroom,2,2,4,0.03125,0.9731578047529492,0.9784615384615384,0.9796923076923076,46,0.9784615384615384
cegb,covtype,4,4,2,0.03125,0.7305917844370924,0.7293948064800672,0.729284097656687,22,0.7293948064800672
cegb,mushroom,4,4,8,0.03125,0.9914515301760984,0.9876923076923076,0.9938461538461538,116,0.9876923076923076
cegb,mushroom,8,8,1,0.0625,0.9039151991793468,0.913846153846154,0.8953846153846153,24,0.913846153846154
cegb,mushroom,1,1,1,0.03125,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,mushroom,1,1,8,0.0,0.9923063771584888,0.9938461538461538,0.9932307692307693,41,0.9938461538461538
cegb,covtype,128,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,covtype,8,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,mushroom,1,1,2,0.0078125,0.910753975038468,0.9323076923076924,0.9027692307692308,7,0.9323076923076924
cegb,covtype,8,8,8,0.0078125,0.7849701669503356,0.7849013575439426,0.7837835511991945,488,0.7849013575439426
cegb,mushroom,8,8,2,0.015625,0.9194734142588477,0.9353846153846154,0.9107692307692308,56,0.9353846153846154
cegb,covtype,16,1,2,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,2,2,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,6,0.8123076923076923
cegb,covtype,16,9,8,0.03125,0.7356045973494483,0.7344721499107162,0.7344646867981033,119,0.7344721499107162
cegb,mushroom,2,2,2,0.0625,0.910753975038468,0.9323076923076924,0.9027692307692308,14,0.9323076923076924
cegb,mushroom,4,4,1,0.0,0.8025303470678748,0.816923076923077,0.7944615384615384,12,0.816923076923077
cegb,covtype,16,1,4,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,mushroom,2,2,4,0.015625,0.977773978457856,0.9815384615384616,0.984,38,0.9815384615384616
cegb,mushroom,8,8,8,0.0,0.9928192853479229,0.9938461538461538,0.9913846153846154,446,0.9938461538461538
cegb,mushroom,4,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12,0.8507692307692307
cegb,mushroom,4,4,4,0.0625,0.9731578047529492,0.9784615384615384,0.9796923076923076,76,0.9784615384615384
cegb,mushroom,1,1,1,0.015625,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,mushroom,4,4,8,0.015625,0.988886989228928,0.9876923076923076,0.9883076923076924,98,0.9876923076923076
cegb,mushroom,8,8,1,0.03125,0.9039151991793468,0.913846153846154,0.8953846153846153,24,0.913846153846154
cegb,covtype,1024,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20,0.7293948064800672
cegb,mushroom,16,3,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,9,0.8123076923076923
cegb,covtype,512,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,mushroom,1,1,8,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,covtype,512,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97,0.7338052107312666
cegb,mushroom,1,1,4,0.0,0.9733287741494272,0.98,0.9784615384615384,21,0.98
cegb,covtype,128,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,32,32,1,0.0078125,0.7314547436461342,0.7298896323228846,0.7301446606369887,96,0.7298896323228846
cegb,covtype,128,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,8,8,2,0.0078125,0.9194734142588477,0.9353846153846154,0.9107692307692308,56,0.9353846153846154
cegb,mushroom,2,2,1,0.125,0.7898786117285006,0.8123076923076923,0.7827692307692308,6,0.8123076923076923
cegb,mushroom,2,2,4,0.0078125,0.9733287741494272,0.98,0.9784615384615384,38,0.98
cegb,mushroom,2,2,2,0.03125,0.910753975038468,0.9323076923076924,0.9027692307692308,14,0.9323076923076924
cegb,mushroom,4,1,1,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,mushroom,8,1,8,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,covtype,1,1,2,0.0,0.7305917844370924,0.7293948064800672,0.729284097656687,7,0.7293948064800672
cegb,covtype,1,1,4,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,32,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,4,2,0.125,0.910753975038468,0.9323076923076924,0.9027692307692308,26,0.9323076923076924
cegb,covtype,64,5,1,0.0625,0.7292746361706604,0.7283621264602741,0.728277238969734,15,0.7283621264602741
cegb,covtype,1024,17,4,0.0078125,0.7675866783958999,0.7670445988683549,0.7668648830064628,463,0.7670445988683549
cegb,covtype,1024,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,4,4,0.03125,0.977773978457856,0.9815384615384616,0.984,78,0.9815384615384616
cegb,covtype,2,2,1,0.015625,0.6685997590407528,0.6657774144274005,0.668012013459205,6,0.6657774144274005
cegb,mushroom,1,1,1,0.0078125,0.7898786117285006,0.8123076923076923,0.7827692307692308,3,0.8123076923076923
cegb,covtype,2,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,32,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,4,4,8,0.0078125,0.988886989228928,0.9876923076923076,0.9883076923076924,110,0.9876923076923076
cegb,mushroom,16,14,1,0.125,0.9587963754487948,0.96,0.96,42,0.96
cegb,covtype,1024,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,mushroom,8,8,1,0.015625,0.9039151991793468,0.913846153846154,0.8953846153846153,24,0.913846153846154
cegb,covtype,4,4,1,0.0625,0.6685997590407528,0.6657774144274005,0.668012013459205,12,0.6657774144274005
cegb,covtype,64,14,2,0.015625,0.7343567726759863,0.7336976398958714,0.733259898625681,94,0.7336976398958714
cegb,mushroom,1,1,4,0.5,0.5209437510685587,0.4984615384615384,0.5150769230769231,1,0.4984615384615384
cegb,mushroom,1,1,8,0.25,0.9581124978628826,0.9676923076923076,0.9569230769230768,17,0.9676923076923076
cegb,covtype,256,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97,0.7338052107312666
cegb,covtype,2,2,4,0.0,0.7502151421850797,0.749295411028162,0.7487672435307178,62,0.749295411028162
cegb,covtype,256,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,1,1,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,5,0.7293948064800672
cegb,covtype,8,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1,0.5144037348594049
cegb,covtype,8,8,4,0.015625,0.7484485857987034,0.7478754760009466,0.7473731315026291,182,0.7478754760009466
cegb,mushroom,8,8,4,0.0,0.9738416823388614,0.98,0.9766153846153848,192,0.98
cegb,covtype,4,4,8,0.0,0.7796848406035456,0.7777156257395494,0.7772174556594924,244,0.7777156257395494
cegb,mushroom,2,2,1,0.0625,0.7898786117285006,0.8123076923076923,0.7827692307692308,6,0.8123076923076923
cegb,covtype,4,4,2,0.015625,0.7305917844370924,0.7293948064800672,0.729284097656687,28,0.7293948064800672
