no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
23.0,3.0,11.0,133.0,128.0,6384.0,12416.0,0.0,0.0,0.9778461538461538,128.0,1.0
24.0,5.0,13.0,147.0,143.0,14336.0,14016.0,0.0,0.0,0.9864615384615385,128.0,1.0
24.0,7.0,14.0,144.0,141.0,39816.0,13792.0,0.0,0.0,0.9864615384615385,128.0,1.0
23.0,3.0,11.0,133.0,128.0,6384.0,12416.0,0.0,0.0,0.9778461538461538,128.0,1.0
24.0,5.0,13.0,147.0,143.0,14336.0,14016.0,0.0,0.0,0.9864615384615385,128.0,1.0
24.0,7.0,14.0,144.0,141.0,39816.0,13792.0,0.0,0.0,0.9864615384615385,128.0,1.0
23.0,3.0,11.0,133.0,128.0,6384.0,12416.0,0.0,0.0,0.9778461538461538,128.0,1.0
24.0,5.0,13.0,147.0,143.0,14336.0,14016.0,0.0,0.0,0.9864615384615385,128.0,1.0
24.0,7.0,14.0,144.0,141.0,39816.0,13792.0,0.0,0.0,0.9864615384615385,128.0,1.0
23.0,3.0,11.0,133.0,128.0,6384.0,12416.0,0.0,0.0,0.9778461538461538,128.0,1.0
24.0,5.0,13.0,147.0,143.0,14336.0,14016.0,0.0,0.0,0.9864615384615385,128.0,1.0
24.0,7.0,14.0,144.0,141.0,39816.0,13792.0,0.0,0.0,0.9864615384615385,128.0,1.0
23.0,3.0,11.0,133.0,128.0,6384.0,12416.0,0.0,0.0,0.9778461538461538,128.0,1.0
24.0,5.0,13.0,147.0,143.0,14336.0,14016.0,0.0,0.0,0.9864615384615385,128.0,1.0
24.0,7.0,14.0,144.0,141.0,39816.0,13792.0,0.0,0.0,0.9864615384615385,128.0,1.0
4.0,3.0,7.0,36.0,29.0,1460.0,2848.0,0.0,0.0,0.9692307692307692,256.0,1.0
4.0,5.0,7.0,36.0,29.0,2420.0,2848.0,0.0,0.0,0.9692307692307692,256.0,1.0
4.0,7.0,7.0,36.0,29.0,6260.0,2848.0,0.0,0.0,0.9692307692307692,256.0,1.0
9.0,3.0,7.0,63.0,56.0,2746.0,5472.0,0.0,0.0,0.9692307692307692,256.0,1.0
9.0,5.0,7.0,63.0,56.0,4906.0,5472.0,0.0,0.0,0.9692307692307692,256.0,1.0
9.0,7.0,7.0,63.0,56.0,13546.0,5472.0,0.0,0.0,0.9692307692307692,256.0,1.0
14.0,3.0,8.0,84.0,76.0,3923.0,7312.0,0.0,0.0,0.9778461538461538,256.0,1.0
