no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
4.0,5.0,16.0,69.0,47.0,3950.0,4864.0,0.0,0.0,0.9385964912280702,0.000976562,0.0078125
4.0,7.0,16.0,69.0,47.0,8750.0,4864.0,0.0,0.0,0.9385964912280702,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
42.0,3.0,20.0,289.0,229.0,14079.0,22208.0,0.0,0.0,0.9649122807017544,0.000976562,0.0078125
41.0,5.0,25.0,321.0,259.0,28127.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
41.0,7.0,25.0,321.0,259.0,80543.0,25648.0,0.0,0.0,0.956140350877193,0.000976562,0.0078125
9.0,3.0,15.0,97.0,70.0,4177.0,7040.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
9.0,5.0,16.0,111.0,80.0,7277.0,8160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
9.0,7.0,16.0,111.0,80.0,17837.0,8160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
14.0,3.0,16.0,138.0,100.0,5968.0,10000.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
14.0,5.0,19.0,150.0,111.0,10779.0,11232.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
14.0,7.0,19.0,150.0,111.0,28059.0,11232.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
19.0,3.0,18.0,170.0,126.0,7647.0,12512.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
19.0,5.0,20.0,185.0,141.0,14516.0,14192.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
19.0,7.0,20.0,185.0,141.0,39476.0,14192.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
29.0,3.0,20.0,220.0,170.0,10467.0,16640.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
29.0,5.0,20.0,229.0,181.0,20156.0,17872.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
29.0,7.0,20.0,229.0,181.0,57596.0,17872.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
4.0,3.0,11.0,53.0,37.0,2223.0,3744.0,0.0,0.0,0.9385964912280702,0.000976562,0.015625
4.0,5.0,14.0,65.0,45.0,3829.0,4640.0,0.0,0.0,0.9385964912280702,0.000976562,0.015625
4.0,7.0,14.0,65.0,45.0,8629.0,4640.0,0.0,0.0,0.9385964912280702,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,3.0,20.0,243.0,190.0,12144.0,18160.0,0.0,0.0,0.956140350877193,0.000976562,0.015625
38.0,5.0,20.0,251.0,201.0,24579.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
38.0,7.0,20.0,251.0,201.0,73251.0,19392.0,0.0,0.0,0.9649122807017544,0.000976562,0.015625
9.0,3.0,14.0,91.0,65.0,3968.0,6480.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
9.0,5.0,13.0,98.0,72.0,6816.0,7264.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
9.0,7.0,13.0,98.0,72.0,17376.0,7264.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
33.0,3.0,18.0,192.0,151.0,9903.0,14192.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,5.0,17.0,200.0,155.0,20385.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,7.0,17.0,200.0,155.0,61569.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
33.0,3.0,18.0,192.0,151.0,9903.0,14192.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,5.0,17.0,200.0,155.0,20385.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,7.0,17.0,200.0,155.0,61569.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
33.0,3.0,18.0,192.0,151.0,9903.0,14192.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,5.0,17.0,200.0,155.0,20385.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,7.0,17.0,200.0,155.0,61569.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
33.0,3.0,18.0,192.0,151.0,9903.0,14192.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,5.0,17.0,200.0,155.0,20385.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
32.0,7.0,17.0,200.0,155.0,61569.0,14720.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
14.0,3.0,16.0,124.0,89.0,5518.0,8768.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
14.0,5.0,16.0,132.0,97.0,9715.0,9664.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
14.0,7.0,16.0,132.0,97.0,25555.0,9664.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
19.0,3.0,17.0,145.0,108.0,6788.0,10496.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
19.0,5.0,17.0,162.0,120.0,13103.0,11840.0,0.0,0.0,0.956140350877193,0.000976562,0.03125
