model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,memory_usage,max_memory,randomseed
ccp,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.984375,16320.0,1209856.0,2048000,8
ccp,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.984375,16320.0,1209856.0,4096000,8
ccp,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.984375,16320.0,1209856.0,8192000,8
ccp,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.984375,16320.0,1209856.0,16384000,8
cegb,kr-vs-kp,1.0,1.0,8.0,0.0625,1e+34,0.0,0.9359375,255.0,1408.0,2000,8
cegb,kr-vs-kp,1.0,1.0,8.0,0.03125,1e+34,0.0,0.9625,255.0,3200.0,4000,8
cegb,kr-vs-kp,2.0,2.0,8.0,0.015625,1e+34,0.0,0.9671875,510.0,7936.0,8000,8
cegb,kr-vs-kp,2.0,2.0,8.0,0.0078125,1e+34,0.0,0.965625,510.0,9472.0,16000,8
cegb,kr-vs-kp,8.0,8.0,8.0,0.015625,1e+34,0.0,0.9671875,2040.0,27136.0,32000,8
cegb,kr-vs-kp,16.0,16.0,8.0,0.015625,1e+34,0.0,0.965625,4080.0,59136.0,64000,8
cegb,kr-vs-kp,32.0,26.0,8.0,0.0078125,1e+34,0.0,0.9703125,6630.0,110592.0,128000,8
cegb,kr-vs-kp,32.0,32.0,8.0,0.0,1e+34,0.0,0.9765625,8160.0,237056.0,256000,8
cegb,kr-vs-kp,64.0,64.0,8.0,0.0,1e+34,0.0,0.9796875,16320.0,479488.0,512000,8
cegb,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.9828125,3840.0,755200.0,1024000,8
cegb,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.9828125,3840.0,755200.0,2048000,8
cegb,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.9828125,3840.0,755200.0,4096000,8
cegb,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.9828125,3840.0,755200.0,8192000,8
cegb,kr-vs-kp,256.0,256.0,4.0,0.0,1e+34,0.0,0.9828125,3840.0,755200.0,16384000,8
lgbm_base,kin8nm,4.0,4.0,1.0,0.0,1e+34,0.1263479855151423,0.1327623088185835,4.0,1536.0,2000,8
lgbm_base,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.2006894635375931,0.2007379463609466,8.0,3072.0,4000,8
lgbm_base,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2685574685534797,0.2647097386845916,16.0,6144.0,8000,8
lgbm_base,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3408539027205849,0.3349867350376846,48.0,14336.0,16000,8
lgbm_base,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.4295600577261939,0.4171492002170087,96.0,28672.0,32000,8
lgbm_base,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.493053444337849,0.4743856817407597,192.0,57344.0,64000,8
lgbm_base,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5495597894289592,0.5392996089359048,480.0,124160.0,128000,8
lgbm_base,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6719772128253755,0.6534231685145979,8160.0,249856.0,256000,8
lgbm_base,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7547834685461209,0.7361103831690361,16320.0,490752.0,512000,8
lgbm_base,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.8052178051408965,0.7852209497194862,32640.0,972800.0,1024000,8
lgbm_base,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8332468309946801,0.8156489562114759,65280.0,1921280.0,2048000,8
lgbm_base,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8472725224195501,0.8318459322491736,130560.0,3845376.0,4096000,8
lgbm_base,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8523469221131182,0.836619738459067,261120.0,7756544.0,8192000,8
lgbm_base,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8523469221131182,0.836619738459067,261120.0,7756544.0,16384000,8
lgbm_quant,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.2008487461061864,0.2008940642032944,8.0,1536.0,2000,8
lgbm_quant,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2686638224954955,0.2647822352630429,16.0,3072.0,4000,8
lgbm_quant,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.340825017990353,0.3350035916375757,48.0,7168.0,8000,8
lgbm_quant,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.4295336956819138,0.4170685252309141,96.0,14336.0,16000,8
lgbm_quant,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4929320253656543,0.4743152918865931,192.0,28672.0,32000,8
lgbm_quant,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5492814605633749,0.5391661977402418,480.0,62080.0,64000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,128000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,256000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,512000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,1024000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,2048000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,4096000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,8192000,8
lgbm_quant,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6716042360760276,0.6062245721665432,8160.0,124928.0,16384000,8
ccp,kin8nm,4.0,4.0,1.0,0.0,1e+34,0.1261939342750475,0.1331615384244254,4.0,1536.0,2000,8
ccp,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.200701220342277,0.2013981978507738,8.0,3072.0,4000,8
ccp,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2682352104889136,0.2646107702517338,16.0,6144.0,8000,8
ccp,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3454617677416445,0.3346641815599394,48.0,14336.0,16000,8
ccp,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.4295662037697213,0.414418550692893,96.0,28672.0,32000,8
ccp,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4886935773391707,0.4697651343352883,192.0,57344.0,64000,8
ccp,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5441169491363554,0.5338439535109694,480.0,126976.0,128000,8
ccp,kin8nm,64.0,64.0,4.0,0.0,1e+34,0.6105872994346713,0.6048524228577403,960.0,251392.0,256000,8
ccp,kin8nm,128.0,128.0,4.0,0.0,1e+34,0.6391109943013777,0.6401964803631532,1920.0,471808.0,512000,8
ccp,kin8nm,256.0,256.0,4.0,0.0,1e+34,0.6873694224888834,0.6886633147817435,3840.0,921344.0,1024000,8
ccp,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.7277029597179956,0.704569718786095,8160.0,1907968.0,2048000,8
ccp,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7784062085804673,0.7497275329406168,16320.0,3208960.0,4096000,8
ccp,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.7964670926121329,0.7671858336745194,32640.0,5049856.0,8192000,8
ccp,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8054443445845397,0.7743881911596924,130560.0,14665216.0,16384000,8
cegb,kin8nm,4.0,4.0,1.0,0.0,1e+34,0.1263479855151423,0.1327623088185835,4.0,1536.0,2000,8
cegb,kin8nm,8.0,8.0,1.0,0.0,1e+34,0.2006894635375931,0.2007379463609466,8.0,3072.0,4000,8
cegb,kin8nm,16.0,16.0,1.0,0.0,1e+34,0.2685574685534797,0.2647097386845916,16.0,6144.0,8000,8
cegb,kin8nm,16.0,16.0,2.0,0.0,1e+34,0.3443803418546317,0.3343498681260403,48.0,14336.0,16000,8
cegb,kin8nm,32.0,32.0,2.0,0.0,1e+34,0.4244184852919794,0.4107984839088223,96.0,28672.0,32000,8
cegb,kin8nm,64.0,64.0,2.0,0.0,1e+34,0.4889284820292995,0.4692837873187873,192.0,57344.0,64000,8
cegb,kin8nm,32.0,32.0,4.0,0.0,1e+34,0.5523456794894441,0.5328527856663194,480.0,124416.0,128000,8
cegb,kin8nm,32.0,32.0,8.0,0.0,1e+34,0.6530600715377699,0.6331103900691696,8160.0,249856.0,256000,8
cegb,kin8nm,64.0,64.0,8.0,0.0,1e+34,0.7523351220574249,0.7317486729118157,16320.0,492800.0,512000,8
cegb,kin8nm,128.0,128.0,8.0,0.0,1e+34,0.8010532346453962,0.7793046038471466,32640.0,959232.0,1024000,8
cegb,kin8nm,256.0,256.0,8.0,0.0,1e+34,0.8316245409039531,0.8152182282043293,65280.0,1899264.0,2048000,8
cegb,kin8nm,512.0,512.0,8.0,0.0,1e+34,0.8427244806864548,0.8299834904293516,130560.0,3815168.0,4096000,8
cegb,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8501141335413221,0.8332787009125631,261120.0,7718656.0,8192000,8
cegb,kin8nm,1024.0,1024.0,8.0,0.0,1e+34,0.8501141335413221,0.8332787009125631,261120.0,7718656.0,16384000,8
lgbm_base,california_housing,4.0,4.0,1.0,0.0,1e+34,0.1926301888490496,0.1823702975773022,4.0,1536.0,2000,8
lgbm_base,california_housing,8.0,8.0,1.0,0.0,1e+34,0.3018985163798003,0.290267706915149,8.0,3072.0,4000,8
lgbm_base,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4122647263357905,0.3975733226222631,16.0,6144.0,8000,8
lgbm_base,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5273882480172951,0.515874213779536,48.0,14336.0,16000,8
lgbm_base,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6369443099730161,0.6353138633937956,96.0,28672.0,32000,8
lgbm_base,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7127335000479478,0.7218179957197202,192.0,57344.0,64000,8
lgbm_base,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7502206516687393,0.7668108566947801,384.0,114688.0,128000,8
lgbm_base,california_housing,64.0,64.0,4.0,0.0,1e+34,0.7819004829329728,0.7923322567218412,960.0,245504.0,256000,8
lgbm_base,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8059584251431451,0.8210361500707175,16320.0,499712.0,512000,8
lgbm_base,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8254339233886956,0.8352830124753263,32640.0,999424.0,1024000,8
lgbm_base,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8368423550727286,0.8435630328854906,65280.0,1998848.0,2048000,8
lgbm_base,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.8436383677883242,0.8448375896377149,15360.0,3507968.0,4096000,8
lgbm_base,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8441742533675355,0.84609758761825,261120.0,7977728.0,8192000,8
lgbm_base,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8441742533675355,0.84609758761825,261120.0,7977728.0,16384000,8
lgbm_quant,california_housing,8.0,8.0,1.0,0.0,1e+34,0.302161824445594,0.2902642402301821,8.0,1536.0,2000,8
lgbm_quant,california_housing,16.0,16.0,1.0,0.0,1e+34,0.4126346043252739,0.3975217431650722,16.0,3072.0,4000,8
lgbm_quant,california_housing,16.0,16.0,2.0,0.0,1e+34,0.5275476996665889,0.515698049535753,48.0,7168.0,8000,8
lgbm_quant,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6368786278035613,0.6347734880829382,96.0,14336.0,16000,8
lgbm_quant,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7106399106954953,0.7201706449443306,192.0,28672.0,32000,8
lgbm_quant,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7461256055303365,0.7640895393747754,384.0,57344.0,64000,8
lgbm_quant,california_housing,64.0,64.0,4.0,0.0,1e+34,0.7780789787777822,0.7892516780510344,960.0,122752.0,128000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,256000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,512000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,1024000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,2048000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,4096000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,8192000,8
lgbm_quant,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8029714340449323,0.8174389235815284,16320.0,249856.0,16384000,8
ccp,california_housing,4.0,4.0,2.0,0.125,1e+34,0.2078071469657931,0.198576138637833,12.0,1792.0,2000,8
ccp,california_housing,8.0,8.0,2.0,0.125,1e+34,0.3120738540464194,0.2988724580296924,24.0,3328.0,4000,8
ccp,california_housing,16.0,16.0,4.0,0.0625,1e+34,0.4397863533406875,0.4241402988705528,240.0,7936.0,8000,8
ccp,california_housing,32.0,32.0,4.0,0.03125,1e+34,0.5356615558067943,0.5245458856746299,480.0,15616.0,16000,8
ccp,california_housing,32.0,32.0,8.0,0.015625,1e+34,0.6376486701303592,0.635367216727462,8160.0,28672.0,32000,8
ccp,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7064114553170147,0.7160595351494583,192.0,57344.0,64000,8
ccp,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7466361846278804,0.7641965688822164,384.0,113664.0,128000,8
ccp,california_housing,64.0,64.0,4.0,0.0,1e+34,0.780459214370303,0.7923158208028731,960.0,250880.0,256000,8
ccp,california_housing,128.0,128.0,4.0,0.0,1e+34,0.8015101087681306,0.811637923066517,1920.0,490496.0,512000,8
ccp,california_housing,256.0,256.0,4.0,0.0,1e+34,0.8170541450934239,0.8249822745618665,3840.0,974848.0,1024000,8
ccp,california_housing,512.0,512.0,4.0,0.0,1e+34,0.8284636102963603,0.8325439754112721,7680.0,1943552.0,2048000,8
ccp,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.8362412646692934,0.836670457437017,15360.0,3844864.0,4096000,8
ccp,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.8362412646692934,0.836670457437017,15360.0,3844864.0,8192000,8
ccp,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.8362412646692934,0.836670457437017,15360.0,3844864.0,16384000,8
cegb,california_housing,4.0,4.0,1.0,0.0,1e+34,0.1926301888490496,0.1823702975773022,4.0,1536.0,2000,8
cegb,california_housing,16.0,10.0,1.0,0.125,1e+34,0.3392652493222848,0.3264873952425774,10.0,3840.0,4000,8
cegb,california_housing,32.0,17.0,1.0,0.0625,1e+34,0.4233409986024374,0.4063626567024653,17.0,6528.0,8000,8
cegb,california_housing,32.0,18.0,2.0,0.03125,1e+34,0.542488874204057,0.5321089434342138,54.0,15616.0,16000,8
cegb,california_housing,32.0,32.0,2.0,0.0,1e+34,0.6369443099730161,0.6353138633937956,96.0,28672.0,32000,8
cegb,california_housing,64.0,64.0,2.0,0.0,1e+34,0.7127335000479478,0.7218179957197202,192.0,57344.0,64000,8
cegb,california_housing,128.0,128.0,2.0,0.0,1e+34,0.7502206516687393,0.7668108566947801,384.0,114688.0,128000,8
cegb,california_housing,64.0,64.0,4.0,0.0,1e+34,0.7822538841814558,0.7921295978536163,960.0,245760.0,256000,8
cegb,california_housing,64.0,64.0,8.0,0.0,1e+34,0.8059584251431451,0.8210361500707175,16320.0,499712.0,512000,8
cegb,california_housing,128.0,128.0,8.0,0.0,1e+34,0.8254339233886956,0.8352830124753263,32640.0,999424.0,1024000,8
cegb,california_housing,256.0,256.0,8.0,0.0,1e+34,0.8368423550727286,0.8435630328854906,65280.0,1998848.0,2048000,8
cegb,california_housing,1024.0,1024.0,4.0,0.0,1e+34,0.8440981325673632,0.8443233101097103,15360.0,3513600.0,4096000,8
cegb,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8441742533675355,0.84609758761825,261120.0,7977728.0,8192000,8
cegb,california_housing,1024.0,1024.0,8.0,0.0,1e+34,0.8441742533675355,0.84609758761825,261120.0,7977728.0,16384000,8
lgbm_base,wine,1.0,7.0,1.0,0.0,1e+34,0.398076923076923,0.4553846153846154,7.0,2688.0,4000,8
lgbm_base,wine,1.0,7.0,1.0,0.0,1e+34,0.398076923076923,0.4553846153846154,7.0,2688.0,8000,8
lgbm_base,wine,4.0,28.0,1.0,0.0,1e+34,0.4903846153846153,0.5384615384615384,28.0,10752.0,16000,8
lgbm_base,wine,4.0,28.0,1.0,0.0,1e+34,0.4903846153846153,0.5384615384615384,28.0,10752.0,32000,8
lgbm_base,wine,16.0,112.0,1.0,0.0,1e+34,0.5057692307692307,0.5430769230769231,112.0,43008.0,64000,8
lgbm_base,wine,32.0,224.0,1.0,0.0,1e+34,0.5115384615384615,0.5507692307692308,224.0,86016.0,128000,8
lgbm_base,wine,64.0,448.0,1.0,0.0,1e+34,0.5442307692307692,0.563076923076923,448.0,172032.0,256000,8
lgbm_base,wine,8.0,56.0,8.0,0.0,1e+34,0.5615384615384615,0.6038461538461538,14280.0,426240.0,512000,8
lgbm_base,wine,16.0,112.0,8.0,0.0,1e+34,0.5769230769230769,0.6246153846153846,28560.0,862208.0,1024000,8
lgbm_base,wine,32.0,224.0,8.0,0.0,1e+34,0.6076923076923076,0.6492307692307693,57120.0,1713920.0,2048000,8
lgbm_base,wine,64.0,448.0,8.0,0.0,1e+34,0.6346153846153846,0.676923076923077,114240.0,3406592.0,4096000,8
lgbm_base,wine,128.0,896.0,8.0,0.0,1e+34,0.6461538461538462,0.6861538461538461,228480.0,6379520.0,8192000,8
lgbm_base,wine,512.0,3584.0,4.0,0.0,1e+34,0.6615384615384615,0.6815384615384615,53760.0,9397760.0,16384000,8
lgbm_quant,wine,1.0,7.0,1.0,0.0,1e+34,0.398076923076923,0.4553846153846154,7.0,1344.0,2000,8
lgbm_quant,wine,1.0,7.0,1.0,0.0,1e+34,0.398076923076923,0.4553846153846154,7.0,1344.0,4000,8
lgbm_quant,wine,4.0,28.0,1.0,0.0,1e+34,0.4903846153846153,0.5384615384615384,28.0,5376.0,8000,8
lgbm_quant,wine,4.0,28.0,1.0,0.0,1e+34,0.4903846153846153,0.5384615384615384,28.0,5376.0,16000,8
lgbm_quant,wine,16.0,112.0,1.0,0.0,1e+34,0.5057692307692307,0.5430769230769231,112.0,21504.0,32000,8
lgbm_quant,wine,32.0,224.0,1.0,0.0,1e+34,0.5115384615384615,0.5507692307692308,224.0,43008.0,64000,8
lgbm_quant,wine,64.0,448.0,1.0,0.0,1e+34,0.5442307692307692,0.563076923076923,448.0,86016.0,128000,8
lgbm_quant,wine,8.0,56.0,8.0,0.0,1e+34,0.5634615384615385,0.6007692307692307,14280.0,213120.0,256000,8
lgbm_quant,wine,16.0,112.0,8.0,0.0,1e+34,0.5807692307692308,0.6215384615384615,28560.0,431104.0,512000,8
lgbm_quant,wine,32.0,224.0,8.0,0.0,1e+34,0.6019230769230769,0.6415384615384615,57120.0,856960.0,1024000,8
lgbm_quant,wine,64.0,448.0,8.0,0.0,1e+34,0.6480769230769231,0.67,114240.0,1703296.0,2048000,8
lgbm_quant,wine,64.0,448.0,8.0,0.0,1e+34,0.6480769230769231,0.67,114240.0,1703296.0,4096000,8
lgbm_quant,wine,64.0,448.0,8.0,0.0,1e+34,0.6480769230769231,0.67,114240.0,1703296.0,8192000,8
lgbm_quant,wine,64.0,448.0,8.0,0.0,1e+34,0.6480769230769231,0.67,114240.0,1703296.0,16384000,8
ccp,wine,1.0,1.0,1.0,0.0078125,1e+34,0.398076923076923,0.4553846153846154,1.0,1408.0,2000,8
ccp,wine,1.0,1.0,1.0,0.0,1e+34,0.4,0.4553846153846154,1.0,2688.0,4000,8
ccp,wine,4.0,4.0,2.0,0.0078125,1e+34,0.4903846153846153,0.5346153846153846,12.0,5888.0,8000,8
ccp,wine,8.0,8.0,2.0,0.0078125,1e+34,0.5,0.54,24.0,10752.0,16000,8
ccp,wine,8.0,8.0,2.0,0.0078125,1e+34,0.5,0.54,24.0,10752.0,32000,8
ccp,wine,16.0,16.0,1.0,0.0,1e+34,0.5057692307692307,0.5415384615384615,16.0,43008.0,64000,8
ccp,wine,32.0,32.0,1.0,0.0,1e+34,0.5076923076923077,0.5576923076923077,32.0,86016.0,128000,8
ccp,wine,64.0,64.0,1.0,0.0,1e+34,0.5442307692307692,0.5646153846153846,64.0,172032.0,256000,8
ccp,wine,128.0,128.0,1.0,0.0,1e+34,0.5538461538461539,0.5753846153846154,128.0,344064.0,512000,8
ccp,wine,32.0,32.0,4.0,0.0,1e+34,0.5653846153846154,0.6176923076923077,480.0,818688.0,1024000,8
ccp,wine,256.0,256.0,2.0,0.0,1e+34,0.573076923076923,0.6115384615384616,768.0,1601792.0,2048000,8
ccp,wine,16.0,16.0,8.0,0.0,1e+34,0.6153846153846154,0.65,4080.0,3890176.0,4096000,8
ccp,wine,32.0,32.0,8.0,0.0,1e+34,0.6346153846153846,0.683076923076923,8160.0,8056576.0,8192000,8
ccp,wine,512.0,512.0,4.0,0.0,1e+34,0.6480769230769231,0.686923076923077,7680.0,11415296.0,16384000,8
cegb,wine,1.0,7.0,1.0,0.03125,1e+34,0.398076923076923,0.4553846153846154,7.0,1664.0,2000,8
cegb,wine,1.0,7.0,1.0,0.0,1e+34,0.398076923076923,0.4553846153846154,7.0,2688.0,4000,8
cegb,wine,4.0,28.0,2.0,0.03125,1e+34,0.473076923076923,0.5292307692307693,84.0,7936.0,8000,8
cegb,wine,4.0,28.0,4.0,0.03125,1e+34,0.4942307692307692,0.536923076923077,420.0,14080.0,16000,8
cegb,wine,16.0,112.0,1.0,0.0078125,1e+34,0.5057692307692307,0.5415384615384615,112.0,27392.0,32000,8
cegb,wine,16.0,112.0,2.0,0.0078125,1e+34,0.5076923076923077,0.5430769230769231,336.0,45312.0,64000,8
cegb,wine,4.0,28.0,8.0,0.0078125,1e+34,0.5115384615384615,0.5653846153846154,7140.0,121600.0,128000,8
cegb,wine,64.0,448.0,1.0,0.0,1e+34,0.5423076923076923,0.5661538461538461,448.0,172032.0,256000,8
cegb,wine,128.0,896.0,1.0,0.0,1e+34,0.551923076923077,0.5715384615384616,896.0,344064.0,512000,8
cegb,wine,16.0,112.0,8.0,0.0,1e+34,0.5846153846153846,0.6215384615384615,28560.0,859904.0,1024000,8
cegb,wine,32.0,224.0,8.0,0.0,1e+34,0.6115384615384616,0.6576923076923077,57120.0,1714688.0,2048000,8
cegb,wine,64.0,448.0,8.0,0.0,1e+34,0.6288461538461538,0.6815384615384615,114240.0,3390976.0,4096000,8
cegb,wine,128.0,896.0,8.0,0.0,1e+34,0.6519230769230769,0.6976923076923077,228480.0,6324992.0,8192000,8
cegb,wine,128.0,896.0,8.0,0.0,1e+34,0.6519230769230769,0.6976923076923077,228480.0,6324992.0,16384000,8
rf,wine,4.0,4.0,1.0,0.25,1e+34,0.4942307692307692,0.5269230769230769,4.0,1536.0,2000,8
rf,wine,1.0,1.0,4.0,0.0,1e+34,0.5134615384615384,0.4776923076923077,15.0,3968.0,4000,8
rf,wine,2.0,2.0,4.0,0.125,1e+34,0.5173076923076924,0.5407692307692308,30.0,7680.0,8000,8
rf,wine,4.0,4.0,4.0,0.015625,1e+34,0.5230769230769231,0.5553846153846154,60.0,15872.0,16000,8
rf,wine,8.0,8.0,4.0,0.5,1e+34,0.525,0.56,120.0,31744.0,32000,8
rf,wine,1.0,1.0,8.0,0.0,1e+34,0.5403846153846154,0.55,255.0,35712.0,64000,8
rf,wine,2.0,2.0,8.0,0.25,1e+34,0.5442307692307692,0.5576923076923077,510.0,80128.0,128000,8
rf,wine,4.0,4.0,8.0,0.0625,1e+34,0.5615384615384615,0.5869230769230769,1020.0,166912.0,256000,8
rf,wine,8.0,8.0,8.0,0.125,1e+34,0.5961538461538461,0.6176923076923077,2040.0,327936.0,512000,8
rf,wine,8.0,8.0,8.0,0.125,1e+34,0.5961538461538461,0.6176923076923077,2040.0,327936.0,1024000,8
rf,wine,8.0,8.0,8.0,0.125,1e+34,0.5961538461538461,0.6176923076923077,2040.0,327936.0,2048000,8
rf,wine,8.0,8.0,8.0,0.125,1e+34,0.5961538461538461,0.6176923076923077,2040.0,327936.0,4096000,8
rf,wine,8.0,8.0,8.0,0.125,1e+34,0.5961538461538461,0.6176923076923077,2040.0,327936.0,8192000,8
rf,wine,8.0,8.0,8.0,0.125,1e+34,0.5961538461538461,0.6176923076923077,2040.0,327936.0,16384000,8
rf_guo,wine,64.0,1.0,2.0,0.015625,1e+34,0.5057692307692307,0.5515384615384615,3.0,1288.0,2000,8
rf_guo,wine,256.0,2.0,2.0,0.0078125,1e+34,0.5076923076923077,0.5507692307692308,6.0,2576.0,4000,8
rf_guo,wine,64.0,1.0,4.0,0.0,1e+34,0.525,0.5607692307692308,15.0,5336.0,8000,8
rf_guo,wine,64.0,1.0,4.0,0.0,1e+34,0.525,0.5607692307692308,15.0,5336.0,16000,8
rf_guo,wine,16.0,4.0,4.0,0.25,1e+34,0.525,0.5653846153846154,60.0,22816.0,32000,8
rf_guo,wine,16.0,1.0,8.0,0.03125,1e+34,0.5846153846153846,0.6192307692307693,255.0,50232.0,64000,8
rf_guo,wine,32.0,2.0,8.0,0.0625,1e+34,0.5865384615384616,0.6376923076923077,510.0,102304.0,128000,8
rf_guo,wine,16.0,4.0,8.0,0.25,1e+34,0.5865384615384616,0.6230769230769231,1020.0,226688.0,256000,8
rf_guo,wine,16.0,4.0,8.0,0.25,1e+34,0.5865384615384616,0.6230769230769231,1020.0,226688.0,512000,8
rf_guo,wine,32.0,16.0,8.0,0.5,1e+34,0.5884615384615385,0.6215384615384615,4080.0,894608.0,1024000,8
rf_guo,wine,32.0,16.0,8.0,0.5,1e+34,0.5884615384615385,0.6215384615384615,4080.0,894608.0,2048000,8
rf_guo,wine,32.0,16.0,8.0,0.5,1e+34,0.5884615384615385,0.6215384615384615,4080.0,894608.0,4096000,8
rf_guo,wine,32.0,16.0,8.0,0.5,1e+34,0.5884615384615385,0.6215384615384615,4080.0,894608.0,8192000,8
rf_guo,wine,32.0,16.0,8.0,0.5,1e+34,0.5884615384615385,0.6215384615384615,4080.0,894608.0,16384000,8
lgbm_base,covtype_multi,1.0,7.0,1.0,0.0,1e+34,0.4889309610378434,0.4851165632556818,7.0,2688.0,4000,8
lgbm_base,covtype_multi,2.0,14.0,1.0,0.0,1e+34,0.6286009337148513,0.6266447509961016,14.0,5376.0,8000,8
lgbm_base,covtype_multi,4.0,28.0,1.0,0.0,1e+34,0.6308384070910694,0.6294501863118852,28.0,10752.0,16000,8
lgbm_base,covtype_multi,4.0,28.0,2.0,0.0,1e+34,0.637378713883092,0.6362916620052839,84.0,25088.0,32000,8
lgbm_base,covtype_multi,8.0,56.0,2.0,0.0,1e+34,0.6766635829693853,0.675541939536845,168.0,50176.0,64000,8
lgbm_base,covtype_multi,4.0,28.0,4.0,0.0,1e+34,0.6946279124803684,0.6914021152638056,420.0,110336.0,128000,8
